;plot;forest;year;Period;from;to;from.daynr;to.daynr;biomass;potID;E;N;location.type;mean.daynr
1360;LAT1;n;2014;C;02. Apr;04. Apr;92;94;3,4;1360;6,652363;51,313709;2;93
1361;LAT1;n;2014;C;05. Apr;11. Apr;95;101;8,1;1361;6,652363;51,313709;2;98
1362;LAT1;n;2014;C;12. Apr;18. Apr;102;108;8,6;1362;6,652363;51,313709;2;105
1363;LAT1;n;2014;C;19. Apr;25. Apr;109;115;23,9;1363;6,652363;51,313709;2;112
1364;LAT1;n;2014;C;26. Apr;02. Mai;116;122;15,3;1364;6,652363;51,313709;2;119
1365;LAT1;n;2014;C;03. Mai;09. Mai;123;129;16,6;1365;6,652363;51,313709;2;126
1366;LAT1;n;2014;C;10. Mai;16. Mai;130;136;10,9;1366;6,652363;51,313709;2;133
1367;LAT1;n;2014;C;17. Mai;23. Mai;137;143;21;1367;6,652363;51,313709;2;140
1368;LAT1;n;2014;C;24. Mai;30. Mai;144;150;6,7;1368;6,652363;51,313709;2;147
1369;LAT1;n;2014;C;31. Mai;06. Jun;151;157;24;1369;6,652363;51,313709;2;154
1370;LAT1;n;2014;C;07. Jun;13. Jun;158;164;26,7;1370;6,652363;51,313709;2;161
1371;LAT1;n;2014;C;14. Jun;20. Jun;165;171;21,8;1371;6,652363;51,313709;2;168
1372;LAT1;n;2014;C;21. Jun;27. Jun;172;178;26,1;1372;6,652363;51,313709;2;175
1373;LAT1;n;2014;C;28. Jun;04. Jul;179;185;30,6;1373;6,652363;51,313709;2;182
1374;LAT1;n;2014;C;05. Jul;11. Jul;186;192;16,9;1374;6,652363;51,313709;2;189
1375;LAT1;n;2014;C;12. Jul;26. Jul;193;207;49,9;1375;6,652363;51,313709;2;200
1376;LAT1;n;2014;C;27. Jul;09. Aug;208;221;34,5;1376;6,652363;51,313709;2;214,5
1377;LAT1;n;2014;C;10. Aug;20. Aug;222;232;19,5;1377;6,652363;51,313709;2;227
1378;LAT1;n;2014;C;21. Aug;19. Sep;233;262;51;1378;6,652363;51,313709;2;247,5
1379;LAT1;n;2014;C;20. Sep;17. Okt;263;290;11,9;1379;6,652363;51,313709;2;276,5
1380;LAT1;n;2014;C;18. Okt;30. Okt;291;303;5;1380;6,652363;51,313709;2;297
1424;LOO1;x;2014;C;15. Mrz;11. Apr;74;101;9;1424;6,779626;51,669417;1;87,5
1425;LOO1;x;2014;C;12. Apr;27. Apr;102;117;8,7;1425;6,779626;51,669417;1;109,5
1426;LOO1;x;2014;C;28. Apr;12. Mai;118;132;4,7;1426;6,779626;51,669417;1;125
1427;LOO1;x;2014;C;13. Mai;01. Jun;133;152;10;1427;6,779626;51,669417;1;142,5
1428;LOO1;x;2014;C;02. Jun;10. Jun;153;161;7,2;1428;6,779626;51,669417;1;157
1429;LOO1;x;2014;C;11. Jun;28. Jun;162;179;11,8;1429;6,779626;51,669417;1;170,5
1430;LOO1;x;2014;C;29. Jun;10. Jul;180;191;7,1;1430;6,779626;51,669417;1;185,5
1431;LOO1;x;2014;C;11. Jul;21. Jul;192;202;14,1;1431;6,779626;51,669417;1;197
1432;LOO1;x;2014;C;22. Jul;08. Aug;203;220;18,6;1432;6,779626;51,669417;1;211,5
1433;LOO1;x;2014;C;09. Aug;07. Sep;221;250;27,1;1433;6,779626;51,669417;1;235,5
1434;LOO1;x;2014;C;08. Sep;23. Sep;251;266;11,5;1434;6,779626;51,669417;1;258,5
1435;LOO1;x;2014;C;24. Sep;21. Okt;267;294;23,3;1435;6,779626;51,669417;1;280,5
845;ORB1;n;2014;C;29. Mrz;04. Apr;88;94;11,6;845;6,506266;51,397132;2;91
846;ORB1;n;2014;C;05. Apr;11. Apr;95;101;5,4;846;6,506266;51,397132;2;98
847;ORB1;n;2014;C;12. Apr;18. Apr;102;108;5,2;847;6,506266;51,397132;2;105
848;ORB1;n;2014;C;19. Apr;25. Apr;109;115;14,9;848;6,506266;51,397132;2;112
849;ORB1;n;2014;C;26. Apr;02. Mai;116;122;12;849;6,506266;51,397132;2;119
850;ORB1;n;2014;C;03. Mai;09. Mai;123;129;9,2;850;6,506266;51,397132;2;126
851;ORB1;n;2014;C;10. Mai;16. Mai;130;136;10,3;851;6,506266;51,397132;2;133
852;ORB1;n;2014;C;17. Mai;23. Mai;137;143;21,1;852;6,506266;51,397132;2;140
853;ORB1;n;2014;C;24. Mai;30. Mai;144;150;17;853;6,506266;51,397132;2;147
854;ORB1;n;2014;C;31. Mai;06. Jun;151;157;18,5;854;6,506266;51,397132;2;154
855;ORB1;n;2014;C;07. Jun;13. Jun;158;164;23,4;855;6,506266;51,397132;2;161
856;ORB1;n;2014;C;14. Jun;20. Jun;165;171;17,9;856;6,506266;51,397132;2;168
857;ORB1;n;2014;C;21. Jun;27. Jun;172;178;24,9;857;6,506266;51,397132;2;175
858;ORB1;n;2014;C;28. Jun;04. Jul;179;185;21,2;858;6,506266;51,397132;2;182
859;ORB1;n;2014;C;05. Jul;11. Jul;186;192;24,2;859;6,506266;51,397132;2;189
860;ORB1;n;2014;C;12. Jul;18. Jul;193;199;23;860;6,506266;51,397132;2;196
861;ORB1;n;2014;C;19. Jul;25. Jul;200;206;19,4;861;6,506266;51,397132;2;203
862;ORB1;n;2014;C;26. Jul;01. Aug;207;213;23,8;862;6,506266;51,397132;2;210
863;ORB1;n;2014;C;02. Aug;15. Aug;214;227;36,3;863;6,506266;51,397132;2;220,5
864;ORB1;n;2014;C;16. Aug;29. Aug;228;241;21,4;864;6,506266;51,397132;2;234,5
865;ORB1;n;2014;C;30. Aug;12. Sep;242;255;23,1;865;6,506266;51,397132;2;248,5
866;ORB1;n;2014;C;13. Sep;26. Sep;256;269;18,5;866;6,506266;51,397132;2;262,5
867;ORB1;n;2014;C;27. Sep;10. Okt;270;283;13,9;867;6,506266;51,397132;2;276,5
868;ORB1;n;2014;C;11. Okt;01. Nov;284;305;12,8;868;6,506266;51,397132;2;294,5
869;ORB2;n;2014;C;29. Mrz;04. Apr;88;94;8,6;869;6,504397;51,398707;2;91
870;ORB2;n;2014;C;05. Apr;11. Apr;95;101;8,3;870;6,504397;51,398707;2;98
871;ORB2;n;2014;C;12. Apr;18. Apr;102;108;6,1;871;6,504397;51,398707;2;105
872;ORB2;n;2014;C;19. Apr;25. Apr;109;115;13,3;872;6,504397;51,398707;2;112
873;ORB2;n;2014;C;26. Apr;02. Mai;116;122;7,9;873;6,504397;51,398707;2;119
874;ORB2;n;2014;C;03. Mai;09. Mai;123;129;15,9;874;6,504397;51,398707;2;126
875;ORB2;n;2014;C;10. Mai;16. Mai;130;136;8,2;875;6,504397;51,398707;2;133
876;ORB2;n;2014;C;17. Mai;23. Mai;137;143;17,6;876;6,504397;51,398707;2;140
877;ORB2;n;2014;C;24. Mai;30. Mai;144;150;5,8;877;6,504397;51,398707;2;147
878;ORB2;n;2014;C;31. Mai;06. Jun;151;157;20,4;878;6,504397;51,398707;2;154
879;ORB2;n;2014;C;07. Jun;13. Jun;158;164;28,6;879;6,504397;51,398707;2;161
880;ORB2;n;2014;C;14. Jun;20. Jun;165;171;16,5;880;6,504397;51,398707;2;168
881;ORB2;n;2014;C;21. Jun;27. Jun;172;178;18,9;881;6,504397;51,398707;2;175
882;ORB2;n;2014;C;28. Jun;04. Jul;179;185;15,5;882;6,504397;51,398707;2;182
883;ORB2;n;2014;C;05. Jul;11. Jul;186;192;20,4;883;6,504397;51,398707;2;189
884;ORB2;n;2014;C;12. Jul;18. Jul;193;199;12;884;6,504397;51,398707;2;196
885;ORB2;n;2014;C;19. Jul;25. Jul;200;206;9,7;885;6,504397;51,398707;2;203
886;ORB2;n;2014;C;26. Jul;01. Aug;207;213;6,7;886;6,504397;51,398707;2;210
887;ORB2;n;2014;C;02. Aug;15. Aug;214;227;13,9;887;6,504397;51,398707;2;220,5
888;ORB2;n;2014;C;16. Aug;29. Aug;228;241;5,1;888;6,504397;51,398707;2;234,5
889;ORB2;n;2014;C;30. Aug;12. Sep;242;255;6,9;889;6,504397;51,398707;2;248,5
890;ORB2;n;2014;C;13. Sep;26. Sep;256;269;5,5;890;6,504397;51,398707;2;262,5
891;ORB2;n;2014;C;27. Sep;10. Okt;270;283;5,3;891;6,504397;51,398707;2;276,5
892;ORB2;n;2014;C;11. Okt;01. Nov;284;305;11,9;892;6,504397;51,398707;2;294,5
495;ORS1;n;2014;C;11. Apr;25. Apr;101;115;11,5;495;6,596584;51,567346;2;108
496;ORS1;n;2014;C;26. Apr;14. Mai;116;134;19;496;6,596584;51,567346;2;125
497;ORS1;n;2014;C;15. Mai;30. Mai;135;150;18,9;497;6,596584;51,567346;2;142,5
498;ORS1;n;2014;C;31. Mai;09. Jun;151;160;20,9;498;6,596584;51,567346;2;155,5
499;ORS1;n;2014;C;10. Jun;28. Jun;161;179;40;499;6,596584;51,567346;2;170
500;ORS1;n;2014;C;29. Jun;08. Jul;180;189;20,8;500;6,596584;51,567346;2;184,5
501;ORS1;n;2014;C;09. Jul;23. Jul;190;204;37,8;501;6,596584;51,567346;2;197
502;ORS1;n;2014;C;24. Jul;08. Aug;205;220;26,2;502;6,596584;51,567346;2;212,5
503;ORS1;n;2014;C;09. Aug;28. Aug;221;240;11,8;503;6,596584;51,567346;2;230,5
504;ORS1;n;2014;C;29. Aug;26. Sep;241;269;11,9;504;6,596584;51,567346;2;255
505;ORS1;n;2014;C;27. Sep;16. Okt;270;289;5,7;505;6,596584;51,567346;2;279,5
506;ORS1;n;2014;C;17. Okt;01. Nov;290;305;2,2;506;6,596584;51,567346;2;297,5
631;PLI1;x;2014;C;15. Mrz;11. Apr;74;101;8,4;631;6,69861;51,650948;1;87,5
632;PLI1;x;2014;C;12. Apr;27. Apr;102;117;10,8;632;6,69861;51,650948;1;109,5
633;PLI1;x;2014;C;28. Apr;12. Mai;118;132;5,7;633;6,69861;51,650948;1;125
634;PLI1;x;2014;C;13. Mai;01. Jun;133;152;19,7;634;6,69861;51,650948;1;142,5
635;PLI1;x;2014;C;02. Jun;10. Jun;153;161;11;635;6,69861;51,650948;1;157
636;PLI1;x;2014;C;11. Jun;28. Jun;162;179;16;636;6,69861;51,650948;1;170,5
637;PLI1;x;2014;C;29. Jun;10. Jul;180;191;11,1;637;6,69861;51,650948;1;185,5
638;PLI1;x;2014;C;11. Jul;21. Jul;192;202;14;638;6,69861;51,650948;1;197
639;PLI1;x;2014;C;22. Jul;08. Aug;203;220;17,7;639;6,69861;51,650948;1;211,5
640;PLI1;x;2014;C;09. Aug;07. Sep;221;250;41,6;640;6,69861;51,650948;1;235,5
641;PLI1;x;2014;C;08. Sep;23. Sep;251;266;7,7;641;6,69861;51,650948;1;258,5
642;PLI1;x;2014;C;24. Sep;21. Okt;267;294;26,1;642;6,69861;51,650948;1;280,5
1492;SPE1;n;2014;C;29. Mrz;04. Apr;88;94;8,4;1492;6,703692;51,335317;2;91
1493;SPE1;n;2014;C;05. Apr;11. Apr;95;101;6,7;1493;6,703692;51,335317;2;98
1494;SPE1;n;2014;C;12. Apr;18. Apr;102;108;6,9;1494;6,703692;51,335317;2;105
1495;SPE1;n;2014;C;19. Apr;25. Apr;109;115;10,8;1495;6,703692;51,335317;2;112
1496;SPE1;n;2014;C;26. Apr;02. Mai;116;122;6,9;1496;6,703692;51,335317;2;119
1497;SPE1;n;2014;C;03. Mai;09. Mai;123;129;16,1;1497;6,703692;51,335317;2;126
1498;SPE1;n;2014;C;10. Mai;16. Mai;130;136;16;1498;6,703692;51,335317;2;133
1499;SPE1;n;2014;C;17. Mai;23. Mai;137;143;35,9;1499;6,703692;51,335317;2;140
1500;SPE1;n;2014;C;24. Mai;30. Mai;144;150;25,4;1500;6,703692;51,335317;2;147
1501;SPE1;n;2014;C;31. Mai;06. Jun;151;157;26,5;1501;6,703692;51,335317;2;154
1502;SPE1;n;2014;C;07. Jun;13. Jun;158;164;33,2;1502;6,703692;51,335317;2;161
1503;SPE1;n;2014;C;14. Jun;20. Jun;165;171;31,3;1503;6,703692;51,335317;2;168
1504;SPE1;n;2014;C;21. Jun;27. Jun;172;178;32,4;1504;6,703692;51,335317;2;175
1505;SPE1;n;2014;C;28. Jun;04. Jul;179;185;37,2;1505;6,703692;51,335317;2;182
1506;SPE1;n;2014;C;05. Jul;11. Jul;186;192;19,4;1506;6,703692;51,335317;2;189
1507;SPE1;n;2014;C;12. Jul;26. Jul;193;207;47,9;1507;6,703692;51,335317;2;200
1508;SPE1;n;2014;C;27. Jul;09. Aug;208;221;25,6;1508;6,703692;51,335317;2;214,5
1509;SPE1;n;2014;C;10. Aug;20. Aug;222;232;11,2;1509;6,703692;51,335317;2;227
1510;SPE1;n;2014;C;21. Aug;20. Sep;233;263;17;1510;6,703692;51,335317;2;248
1511;SPE1;n;2014;C;21. Sep;17. Okt;264;290;10,7;1511;6,703692;51,335317;2;277
1512;SPE1;n;2014;C;18. Okt;29. Okt;291;302;12,6;1512;6,703692;51,335317;2;296,5
1008;WAH1;n;2014;C;21. Mrz;05. Apr;80;95;14,5;1008;7,317404;50,845846;2;87,5
1009;WAH1;n;2014;C;06. Apr;24. Apr;96;114;32,8;1009;7,317404;50,845846;2;105
1010;WAH1;n;2014;C;25. Apr;13. Mai;115;133;45,1;1010;7,317404;50,845846;2;124
1011;WAH1;n;2014;C;14. Mai;30. Mai;134;150;30,7;1011;7,317404;50,845846;2;142
1012;WAH1;n;2014;C;31. Mai;10. Jun;151;161;29,6;1012;7,317404;50,845846;2;156
1013;WAH1;n;2014;C;11. Jun;26. Jun;162;177;16,2;1013;7,317404;50,845846;2;169,5
1014;WAH1;n;2014;C;27. Jun;10. Jul;178;191;30;1014;7,317404;50,845846;2;184,5
1015;WAH1;n;2014;C;11. Jul;23. Jul;192;204;19,3;1015;7,317404;50,845846;2;198
1016;WAH1;n;2014;C;24. Jul;07. Aug;205;219;8,1;1016;7,317404;50,845846;2;212
1017;WAH1;n;2014;C;08. Aug;19. Aug;220;231;19,3;1017;7,317404;50,845846;2;225,5
1018;WAH1;n;2014;C;20. Aug;03. Sep;232;246;40,2;1018;7,317404;50,845846;2;239
1019;WAH1;n;2014;C;04. Sep;21. Sep;247;264;60,4;1019;7,317404;50,845846;2;255,5
1020;WAH1;n;2014;C;22. Sep;23. Okt;265;296;69,1;1020;7,317404;50,845846;2;280,5
1041;WAH2;n;2014;C;21. Mrz;05. Apr;80;95;9;1041;7,318627;50,847139;2;87,5
1042;WAH2;n;2014;C;06. Apr;24. Apr;96;114;14,4;1042;7,318627;50,847139;2;105
1043;WAH2;n;2014;C;25. Apr;13. Mai;115;133;27,7;1043;7,318627;50,847139;2;124
1044;WAH2;n;2014;C;14. Mai;30. Mai;134;150;26,6;1044;7,318627;50,847139;2;142
1045;WAH2;n;2014;C;31. Mai;10. Jun;151;161;24,3;1045;7,318627;50,847139;2;156
1046;WAH2;n;2014;C;11. Jun;26. Jun;162;177;28,4;1046;7,318627;50,847139;2;169,5
1047;WAH2;n;2014;C;27. Jun;10. Jul;178;191;31,4;1047;7,318627;50,847139;2;184,5
1048;WAH2;n;2014;C;11. Jul;23. Jul;192;204;13,2;1048;7,318627;50,847139;2;198
1049;WAH2;n;2014;C;24. Jul;07. Aug;205;219;15,9;1049;7,318627;50,847139;2;212
1050;WAH2;n;2014;C;08. Aug;19. Aug;220;231;4,7;1050;7,318627;50,847139;2;225,5
1051;WAH2;n;2014;C;20. Aug;03. Sep;232;246;6,8;1051;7,318627;50,847139;2;239
1052;WAH2;n;2014;C;04. Sep;21. Sep;247;264;11,7;1052;7,318627;50,847139;2;255,5
1053;WAH2;n;2014;C;22. Sep;23. Okt;265;296;7,7;1053;7,318627;50,847139;2;280,5
1074;WAH3;n;2014;C;21. Mrz;05. Apr;80;95;7,2;1074;7,321581;50,851185;2;87,5
1075;WAH3;n;2014;C;06. Apr;24. Apr;96;114;15;1075;7,321581;50,851185;2;105
1076;WAH3;n;2014;C;25. Apr;13. Mai;115;133;19,5;1076;7,321581;50,851185;2;124
1077;WAH3;n;2014;C;14. Mai;30. Mai;134;150;12,7;1077;7,321581;50,851185;2;142
1078;WAH3;n;2014;C;31. Mai;10. Jun;151;161;7,2;1078;7,321581;50,851185;2;156
1079;WAH3;n;2014;C;11. Jun;26. Jun;162;177;12,5;1079;7,321581;50,851185;2;169,5
1080;WAH3;n;2014;C;27. Jun;10. Jul;178;191;36,5;1080;7,321581;50,851185;2;184,5
1081;WAH3;n;2014;C;11. Jul;23. Jul;192;204;16,6;1081;7,321581;50,851185;2;198
1082;WAH3;n;2014;C;24. Jul;07. Aug;205;219;31,7;1082;7,321581;50,851185;2;212
1083;WAH3;n;2014;C;08. Aug;19. Aug;220;231;17,4;1083;7,321581;50,851185;2;225,5
1084;WAH3;n;2014;C;20. Aug;03. Sep;232;246;30,2;1084;7,321581;50,851185;2;239
1085;WAH3;n;2014;C;04. Sep;21. Sep;247;264;21,1;1085;7,321581;50,851185;2;255,5
1086;WAH3;n;2014;C;22. Sep;23. Okt;265;296;11,1;1086;7,321581;50,851185;2;280,5
1107;WAH4;n;2014;C;21. Mrz;05. Apr;80;95;13,2;1107;7,348763;50,871877;2;87,5
1108;WAH4;n;2014;C;06. Apr;24. Apr;96;114;32;1108;7,348763;50,871877;2;105
1109;WAH4;n;2014;C;25. Apr;13. Mai;115;133;30,4;1109;7,348763;50,871877;2;124
1110;WAH4;n;2014;C;14. Mai;30. Mai;134;150;20,5;1110;7,348763;50,871877;2;142
1111;WAH4;n;2014;C;31. Mai;10. Jun;151;161;24,7;1111;7,348763;50,871877;2;156
1112;WAH4;n;2014;C;11. Jun;26. Jun;162;177;28,3;1112;7,348763;50,871877;2;169,5
1113;WAH4;n;2014;C;27. Jun;10. Jul;178;191;50,4;1113;7,348763;50,871877;2;184,5
1114;WAH4;n;2014;C;11. Jul;23. Jul;192;204;10,3;1114;7,348763;50,871877;2;198
1115;WAH4;n;2014;C;24. Jul;07. Aug;205;219;41,7;1115;7,348763;50,871877;2;212
1116;WAH4;n;2014;C;08. Aug;19. Aug;220;231;23,1;1116;7,348763;50,871877;2;225,5
1117;WAH4;n;2014;C;20. Aug;03. Sep;232;246;30,4;1117;7,348763;50,871877;2;239
1118;WAH4;n;2014;C;04. Sep;21. Sep;247;264;61,4;1118;7,348763;50,871877;2;255,5
1119;WAH4;n;2014;C;22. Sep;23. Okt;265;296;55,8;1119;7,348763;50,871877;2;280,5
1140;WAH5;n;2014;C;21. Mrz;05. Apr;80;95;10;1140;7,349266;50,87239;2;87,5
1141;WAH5;n;2014;C;06. Apr;24. Apr;96;114;16,4;1141;7,349266;50,87239;2;105
1142;WAH5;n;2014;C;25. Apr;13. Mai;115;133;26,4;1142;7,349266;50,87239;2;124
1143;WAH5;n;2014;C;14. Mai;30. Mai;134;150;12,8;1143;7,349266;50,87239;2;142
1144;WAH5;n;2014;C;31. Mai;10. Jun;151;161;12,6;1144;7,349266;50,87239;2;156
1145;WAH5;n;2014;C;11. Jun;26. Jun;162;177;11,5;1145;7,349266;50,87239;2;169,5
1146;WAH5;n;2014;C;27. Jun;10. Jul;178;191;27,8;1146;7,349266;50,87239;2;184,5
1147;WAH5;n;2014;C;11. Jul;23. Jul;192;204;9,4;1147;7,349266;50,87239;2;198
1148;WAH5;n;2014;C;24. Jul;07. Aug;205;219;24,3;1148;7,349266;50,87239;2;212
1149;WAH5;n;2014;C;08. Aug;19. Aug;220;231;5,6;1149;7,349266;50,87239;2;225,5
1150;WAH5;n;2014;C;20. Aug;03. Sep;232;246;5,1;1150;7,349266;50,87239;2;239
1151;WAH5;n;2014;C;04. Sep;21. Sep;247;264;9,6;1151;7,349266;50,87239;2;255,5
1152;WAH5;n;2014;C;22. Sep;23. Okt;265;296;5,2;1152;7,349266;50,87239;2;280,5
1173;WAH6;n;2014;C;06. Apr;24. Apr;96;114;25,7;1173;7,334687;50,851605;2;105
1174;WAH6;n;2014;C;25. Apr;13. Mai;115;133;34,7;1174;7,334687;50,851605;2;124
1175;WAH6;n;2014;C;14. Mai;30. Mai;134;150;0,3;1175;7,334687;50,851605;2;142
1176;WAH6;n;2014;C;31. Mai;10. Jun;151;161;1,2;1176;7,334687;50,851605;2;156
1177;WAH6;n;2014;C;11. Jun;26. Jun;162;177;5,7;1177;7,334687;50,851605;2;169,5
1178;WAH6;n;2014;C;27. Jun;10. Jul;178;191;26,3;1178;7,334687;50,851605;2;184,5
1179;WAH6;n;2014;C;11. Jul;23. Jul;192;204;13,6;1179;7,334687;50,851605;2;198
1180;WAH6;n;2014;C;24. Jul;07. Aug;205;219;13,4;1180;7,334687;50,851605;2;212
1181;WAH6;n;2014;C;08. Aug;19. Aug;220;231;16,1;1181;7,334687;50,851605;2;225,5
1182;WAH6;n;2014;C;20. Aug;03. Sep;232;246;22,1;1182;7,334687;50,851605;2;239
1183;WAH6;n;2014;C;04. Sep;21. Sep;247;264;40,5;1183;7,334687;50,851605;2;255,5
1184;WAH6;n;2014;C;22. Sep;23. Okt;265;296;56;1184;7,334687;50,851605;2;280,5
5;POM1;n;2015;C;21. Mrz;09. Apr;80;99;2,4;5;7,239916;50,170619;3;89,5
6;POM1;n;2015;C;10. Apr;30. Apr;100;120;24,3;6;7,239916;50,170619;3;110
7;POM1;n;2015;C;01. Mai;19. Mai;121;139;32,5;7;7,239916;50,170619;3;130
8;POM1;n;2015;C;20. Mai;10. Jun;140;161;59,8;8;7,239916;50,170619;3;150,5
9;POM1;n;2015;C;11. Jun;01. Jul;162;182;96;9;7,239916;50,170619;3;172
10;POM1;n;2015;C;02. Jul;20. Jul;183;201;65,7;10;7,239916;50,170619;3;192
11;POM1;n;2015;C;21. Jul;11. Aug;202;223;40,1;11;7,239916;50,170619;3;212,5
12;POM1;n;2015;C;12. Aug;08. Sep;224;251;38,4;12;7,239916;50,170619;3;237,5
13;POM1;n;2015;C;09. Sep;10. Okt;252;283;40,8;13;7,239916;50,170619;3;267,5
14;POM1;n;2015;C;11. Okt;30. Okt;284;303;13,8;14;7,239916;50,170619;3;293,5
35;KAN2;n;2016;C;01. Mai;18. Mai;121;138;31,5;35;6,697179;51,627065;1;129,5
36;KAN2;n;2016;C;19. Mai;08. Jun;139;159;17,9;36;6,697179;51,627065;1;149
37;KAN2;n;2016;C;09. Jun;27. Jun;160;178;23,6;37;6,697179;51,627065;1;169
38;KAN2;n;2016;C;28. Jun;16. Jul;179;197;36,3;38;6,697179;51,627065;1;188
39;KAN2;n;2016;C;17. Jul;13. Aug;198;225;26,3;39;6,697179;51,627065;1;211,5
40;KAN2;n;2016;C;14. Aug;06. Sep;226;249;52,4;40;6,697179;51,627065;1;237,5
41;KAN2;n;2016;C;07. Sep;01. Okt;250;274;10,4;41;6,697179;51,627065;1;262
42;KAN2;n;2016;C;02. Okt;26. Okt;275;299;3,4;42;6,697179;51,627065;1;287
15;LIN1;n;2016;C;13. Apr;08. Mai;103;128;27,9;15;7,34949;51,010856;2;115,5
16;LIN1;n;2016;C;09. Mai;06. Jun;129;157;87,1;16;7,34949;51,010856;2;143
17;LIN1;n;2016;C;07. Jun;30. Jun;158;181;55,5;17;7,34949;51,010856;2;169,5
18;LIN1;n;2016;C;01. Jul;25. Jul;182;206;108,1;18;7,34949;51,010856;2;194
19;LIN1;n;2016;C;26. Jul;09. Aug;207;221;46,2;19;7,34949;51,010856;2;214
20;LIN1;n;2016;C;10. Aug;31. Aug;222;243;96,6;20;7,34949;51,010856;2;232,5
21;LIN1;n;2016;C;01. Sep;14. Sep;244;257;52,1;21;7,34949;51,010856;2;250,5
22;LIN1;n;2016;C;15. Sep;29. Sep;258;272;51,1;22;7,34949;51,010856;2;265
23;LIN1;n;2016;C;30. Sep;17. Okt;273;290;11,8;23;7,34949;51,010856;2;281,5
24;LIN1;n;2016;C;18. Okt;04. Nov;291;308;3,2;24;7,34949;51,010856;2;299,5
25;LIN2;n;2016;C;13. Apr;08. Mai;103;128;48,7;25;7,351866;51,025598;2;115,5
26;LIN2;n;2016;C;09. Mai;06. Jun;129;157;60,7;26;7,351866;51,025598;2;143
27;LIN2;n;2016;C;07. Jun;30. Jun;158;181;81,9;27;7,351866;51,025598;2;169,5
28;LIN2;n;2016;C;01. Jul;25. Jul;182;206;92,8;28;7,351866;51,025598;2;194
29;LIN2;n;2016;C;26. Jul;09. Aug;207;221;49,3;29;7,351866;51,025598;2;214
30;LIN2;n;2016;C;10. Aug;31. Aug;222;243;90,7;30;7,351866;51,025598;2;232,5
31;LIN2;n;2016;C;01. Sep;14. Sep;244;257;42,7;31;7,351866;51,025598;2;250,5
32;LIN2;n;2016;C;15. Sep;29. Sep;258;272;30,9;32;7,351866;51,025598;2;265
33;LIN2;n;2016;C;30. Sep;17. Okt;273;290;23,3;33;7,351866;51,025598;2;281,5
34;LIN2;n;2016;C;18. Okt;04. Nov;291;308;7,4;34;7,351866;51,025598;2;299,5
43;PLI2;x;2016;C;01. Mai;18. Mai;121;138;39,4;43;6,70088;51,650631;1;129,5
44;PLI2;x;2016;C;19. Mai;08. Jun;139;159;48,2;44;6,70088;51,650631;1;149
45;PLI2;x;2016;C;09. Jun;27. Jun;160;178;39,1;45;6,70088;51,650631;1;169
46;PLI2;x;2016;C;28. Jun;16. Jul;179;197;52,5;46;6,70088;51,650631;1;188
47;PLI2;x;2016;C;17. Jul;13. Aug;198;225;51,5;47;6,70088;51,650631;1;211,5
48;PLI2;x;2016;C;14. Aug;06. Sep;226;249;21,5;48;6,70088;51,650631;1;237,5
49;PLI2;x;2016;C;07. Sep;01. Okt;250;274;27,1;49;6,70088;51,650631;1;262
50;PLI2;x;2016;C;02. Okt;26. Okt;275;299;16,6;50;6,70088;51,650631;1;287
51;SOL1;n;2016;C;05. Mai;19. Mai;125;139;44,1;51;6,625891;50,726761;2;132
52;SOL1;n;2016;C;20. Mai;01. Jun;140;152;33,8;52;6,625891;50,726761;2;146
53;SOL1;n;2016;C;02. Jun;14. Jun;153;165;55,8;53;6,625891;50,726761;2;159
54;SOL1;n;2016;C;15. Jun;27. Jun;166;178;69,3;54;6,625891;50,726761;2;172
55;SOL1;n;2016;C;28. Jun;31. Jul;179;212;95,4;55;6,625891;50,726761;2;195,5
56;SOL1;n;2016;C;01. Aug;24. Aug;213;236;77,6;56;6,625891;50,726761;2;224,5
57;SOL1;n;2016;C;25. Aug;21. Sep;237;264;62,9;57;6,625891;50,726761;2;250,5
58;SOL1;n;2016;C;22. Sep;03. Nov;265;307;24,5;58;6,625891;50,726761;2;286
59;SOL2;n;2016;C;05. Mai;19. Mai;125;139;39,3;59;6,563456;50,745191;2;132
60;SOL2;n;2016;C;20. Mai;01. Jun;140;152;39,7;60;6,563456;50,745191;2;146
61;SOL2;n;2016;C;02. Jun;14. Jun;153;165;48;61;6,563456;50,745191;2;159
62;SOL2;n;2016;C;15. Jun;27. Jun;166;178;72,2;62;6,563456;50,745191;2;172
63;SOL2;n;2016;C;28. Jun;31. Jul;179;212;60,6;63;6,563456;50,745191;2;195,5
64;SOL2;n;2016;C;01. Aug;24. Aug;213;236;60,1;64;6,563456;50,745191;2;224,5
65;SOL2;n;2016;C;25. Aug;21. Sep;237;264;92;65;6,563456;50,745191;2;250,5
66;SOL2;n;2016;C;22. Sep;03. Nov;265;307;25,1;66;6,563456;50,745191;2;286
67;SPE1;n;2016;C;14. Apr;29. Apr;104;119;23,7;67;6,703692;51,335317;2;111,5
68;SPE1;n;2016;C;30. Apr;13. Mai;120;133;44,8;68;6,703692;51,335317;2;126,5
69;SPE1;n;2016;C;14. Mai;27. Mai;134;147;53;69;6,703692;51,335317;2;140,5
70;SPE1;n;2016;C;28. Mai;09. Jun;148;160;53,5;70;6,703692;51,335317;2;154
71;SPE1;n;2016;C;10. Jun;26. Jun;161;177;64,6;71;6,703692;51,335317;2;169
