"site","unit","plot","treatment","timestep","l_tph","l_ba","l_qmd","d_tph","d_ba","p_ba","p_seed","np_seed","p_sap","np_sap","midstory_shrubs","graminoids","forb","shrub","tree","vine","non_native","richness","diversity","evenness","ground","fine","cwd","ptorch","pmort"
"North Carolina","1","34","Mech+Fire","post",0,0,0,60,2.9,0,6500,NA,5814,NA,8,9,11,20,NA,2,NA,19,1.14,0.24,3.61,4.43,12.37,NA,NA
"North Carolina","1","36","Control","pre",620,23.34,21.89,80,3.56,56.37,1000,NA,200,NA,115,0,0,15,NA,3,NA,6,1,0.34,18.92,2.77,5.08,NA,NA
"North Carolina","1","36","Control","post",700,16.84,17.5,60,9.57,47.65,0,NA,260,NA,212,0,0,5,NA,1,NA,3,0.51,0.27,22.95,6.22,13.76,NA,NA
"North Carolina","1","38","Fire","pre",680,30.6,23.94,100,5.5,49.91,0,NA,80,NA,10,0,6,13,NA,2,NA,14,1.24,0.33,31.82,10,5.5,NA,NA
"North Carolina","1","38","Fire","post",560,22.51,22.62,60,9.72,38.25,0,NA,0,NA,2,1,9,8,NA,3,NA,20,0.98,0.23,32.89,7.72,27.23,NA,NA
"North Carolina","1","38","Mech","pre",600,31.39,25.81,0,0,72.7,500,NA,480,NA,38,1,0,13,NA,2,NA,13,0.97,0.26,26.45,7.75,5.17,NA,NA
"North Carolina","1","38","Mech","post",940,34.26,21.54,0,0,74.65,3500,NA,1100,NA,40,0,1,19,NA,6,NA,14,0.8,0.18,18.53,6.89,8.18,NA,NA
"North Carolina","1","38","Mech+Fire","pre",420,20.86,25.15,100,17.51,33.78,500,NA,320,NA,7,0,0,4,NA,1,NA,5,0.33,0.09,35.52,9.22,14.14,NA,NA
"North Carolina","1","38","Mech+Fire","post",40,8.9,53.22,20,3.61,0,18500,NA,2820,NA,61,8,6,12,NA,2,NA,19,1.16,0.27,15.26,12.79,30.62,NA,NA
"North Carolina","2","2","Fire","pre",640,24.99,22.3,120,14.59,60.39,0,NA,40,NA,215,0,7,11,NA,1,NA,6,0.72,0.18,26.84,0.87,32.04,NA,NA
"North Carolina","2","2","Fire","post",480,21.51,23.89,0,0,67.4,0,NA,0,NA,64,0,3,6,NA,1,NA,7,0.44,0.1,34.87,15.3,47.92,NA,NA
"North Carolina","2","2","Control","pre",660,25.25,22.07,100,3.5,92.48,0,NA,560,NA,102,1,2,12,NA,1,NA,16,0.91,0.22,6.96,1.62,5.3,NA,NA
"North Carolina","2","2","Control","post",620,25.5,22.88,80,7.23,92.27,500,NA,320,NA,75,0,2,17,NA,2,NA,7,0.73,0.16,29.37,1.93,6.32,NA,NA
"North Carolina","2","2","Mech","pre",600,27.06,23.96,40,2.04,78.97,500,NA,280,NA,310,0,3,5,NA,0,NA,9,0.52,0.13,12.89,2.2,1.61,NA,NA
"North Carolina","2","2","Mech","post",440,25.88,27.37,0,0,81.86,1500,NA,160,NA,44,0,4,17,NA,0,NA,8,0.73,0.17,13.76,12.46,1.28,NA,NA
"North Carolina","2","2","Mech+Fire","pre",560,31.29,26.67,80,4.61,77,0,NA,60,NA,19,0,9,8,NA,1,NA,6,0.69,0.17,17.37,4.2,0.47,NA,NA
"North Carolina","2","2","Mech+Fire","post",300,24.07,31.97,20,3.61,84.39,500,NA,40,NA,0,3,16,9,NA,2,NA,24,1.13,0.26,17.54,12.87,2.91,NA,NA
"North Carolina","2","6","Fire","pre",360,19.96,26.57,0,0,75.5,500,NA,120,NA,13,0,5,17,NA,1,NA,18,0.89,0.2,12.17,4.08,5.47,NA,NA
"North Carolina","2","6","Fire","post",180,15.4,33.01,0,0,79.25,5000,NA,20,NA,1,2,14,20,NA,2,NA,26,1.09,0.23,21.8,10.55,8.56,NA,NA
"North Carolina","2","6","Control","pre",580,29.14,25.29,0,0,44.55,500,NA,0,NA,17,0,14,7,NA,0,NA,12,0.59,0.13,26.96,3.99,0.91,NA,NA
"North Carolina","2","6","Control","post",440,28.19,28.56,40,1.02,47.1,500,NA,40,NA,42,0,18,9,NA,1,NA,15,0.59,0.12,24.8,9.58,0,NA,NA
"North Carolina","2","6","Mech","pre",540,22.98,23.28,40,2.61,77.69,500,NA,640,NA,236,0,9,15,NA,1,NA,8,0.75,0.17,17.97,0.73,47.36,NA,NA
"North Carolina","2","6","Mech","post",440,21.96,25.21,0,0,75.76,3500,NA,320,NA,80,0,7,19,NA,1,NA,8,0.66,0.14,33.37,12.08,3.89,NA,NA
"North Carolina","2","6","Mech+Fire","pre",560,29.16,25.75,40,1.46,74.76,0,NA,40,NA,3,1,9,8,NA,1,NA,15,0.75,0.17,17.41,4.85,2.23,NA,NA
"North Carolina","2","6","Mech+Fire","post",260,23.73,34.09,60,2.81,84.2,3500,NA,120,NA,0,3,11,11,NA,2,NA,22,0.85,0.18,16.51,7.88,30.62,NA,NA
"North Carolina","2","10","Fire","pre",360,32.51,33.91,20,4.65,76.83,0,NA,260,NA,26,0,5,17,NA,1,NA,8,0.72,0.16,16.47,7.27,16.1,NA,NA
"North Carolina","2","10","Fire","post",380,27.3,30.24,20,11.53,74.46,0,NA,0,NA,0,0,3,13,NA,1,NA,9,0.57,0.12,13.11,6.01,4.99,NA,NA
"North Carolina","2","10","Control","pre",740,29.47,22.52,60,5.46,67.93,0,NA,520,NA,153,0,10,11,NA,1,NA,10,0.73,0.17,17.93,3.04,8.39,NA,NA
"North Carolina","2","10","Control","post",720,27.71,22.14,20,1.42,68.98,500,NA,320,NA,165,0,12,20,NA,1,NA,7,0.8,0.17,26.31,3.97,15.03,NA,NA
"North Carolina","2","10","Mech","pre",300,22.57,30.95,60,3.16,94.31,0,NA,200,NA,88,0,3,11,NA,1,NA,14,0.64,0.15,20.72,1.85,2.46,NA,NA
"North Carolina","2","10","Mech","post",260,17.34,29.14,20,5.81,92.46,1500,NA,260,NA,40,0,5,21,NA,1,NA,15,0.8,0.18,37.02,20.98,17.81,NA,NA
"North Carolina","2","10","Mech+Fire","pre",480,22.49,24.43,20,0.65,65.59,0,NA,80,NA,5,0,2,18,NA,1,NA,9,0.62,0.14,18.19,5.06,4.66,NA,NA
"North Carolina","2","10","Mech+Fire","post",260,17.68,29.43,60,2.45,73.26,1000,NA,0,NA,0,2,4,14,NA,2,NA,12,0.75,0.16,14.31,12.21,9.92,NA,NA
"North Carolina","2","14","Fire","pre",520,25.61,25.04,40,0.99,63.97,2500,NA,240,NA,107,0,8,13,NA,0,NA,15,0.85,0.2,40.13,20.86,17.96,NA,NA
"North Carolina","2","14","Fire","post",440,19.72,23.89,20,13.1,87.61,0,NA,60,NA,10,1,11,12,NA,2,NA,19,0.89,0.19,10.62,11.21,40.06,NA,NA
"North Carolina","2","14","Control","pre",520,25.93,25.2,120,6.02,91.51,500,NA,620,NA,38,0,8,18,NA,1,NA,12,0.87,0.2,5.67,6.15,31.65,NA,NA
"North Carolina","2","14","Control","post",520,25.97,25.22,60,2.6,89.96,500,NA,580,NA,51,0,4,18,NA,1,NA,8,0.53,0.12,25.8,8.2,4.1,NA,NA
"North Carolina","2","14","Mech","pre",540,27.41,25.42,20,1.2,89.75,500,NA,300,NA,46,0,1,11,NA,1,NA,9,0.46,0.11,30.41,2.3,5.24,NA,NA
"North Carolina","2","14","Mech","post",380,23.18,27.87,0,0,90.65,3000,NA,560,NA,32,0,2,28,NA,1,NA,11,0.73,0.16,24.34,9.02,2.19,NA,NA
"North Carolina","2","14","Mech+Fire","pre",580,41.19,30.07,40,1.54,51.86,0,NA,140,NA,2,1,0,9,NA,1,NA,10,0.42,0.1,23.22,4.92,10.92,NA,NA
"North Carolina","2","14","Mech+Fire","post",220,29.88,41.58,60,3.86,61.51,7000,NA,1440,NA,13,3,4,13,NA,1,NA,18,0.84,0.18,21.1,16.58,22.92,NA,NA
"North Carolina","2","18","Fire","pre",480,37.44,31.52,20,2.66,68.77,0,NA,240,NA,34,0,10,12,NA,1,NA,19,0.98,0.23,30.45,4.25,2.56,NA,NA
"North Carolina","2","18","Fire","post",440,28.94,28.94,20,8.04,75.55,2000,NA,60,NA,7,1,12,11,NA,1,NA,21,0.95,0.21,17.15,15.06,2.29,NA,NA
"North Carolina","2","18","Control","pre",400,22.52,26.77,80,7.58,91.37,0,NA,180,NA,1,0,0,14,NA,2,NA,7,0.51,0.12,20.03,1.9,7.97,NA,NA
"North Carolina","2","18","Control","post",420,20.82,25.12,40,4.62,82.42,500,NA,220,NA,2,0,0,18,NA,1,NA,5,0.47,0.11,22.74,8.53,9.77,NA,NA
"North Carolina","2","18","Mech","pre",620,19.43,19.97,120,4.58,78.78,0,NA,180,NA,5,0,0,17,NA,1,NA,6,0.57,0.14,12.29,4.85,10.24,NA,NA
"North Carolina","2","18","Mech","post",500,18.82,21.89,60,1.36,81.24,3500,NA,640,NA,7,0,0,23,NA,2,NA,4,0.57,0.13,25.88,7.32,10.95,NA,NA
"North Carolina","2","18","Mech+Fire","pre",920,29.58,20.23,120,10.18,73.19,500,NA,0,NA,0,0,0,8,NA,1,NA,6,0.36,0.09,34.84,2.79,13.58,NA,NA
"North Carolina","2","18","Mech+Fire","post",160,11.74,30.56,160,6.46,100,8000,NA,3140,NA,39,6,5,8,NA,2,NA,22,0.9,0.2,14.53,6.24,38.3,NA,NA
"North Carolina","2","22","Fire","pre",560,30.07,26.15,120,26.55,20.89,0,NA,0,NA,1,0,0,1,NA,2,NA,14,0.34,0.09,31.39,10.06,32.91,NA,NA
"North Carolina","2","22","Fire","post",140,14.3,36.07,0,0,0,9500,NA,800,NA,2,2,3,5,NA,4,NA,17,0.73,0.17,18.4,10.64,32.02,NA,NA
"North Carolina","2","22","Control","pre",680,26.86,22.43,120,5.58,56.73,0,NA,340,NA,0,2,3,1,NA,2,NA,28,0.68,0.18,25.02,5.33,3.23,NA,NA
"North Carolina","2","22","Control","post",620,24.33,22.35,40,6.21,54.01,500,NA,280,NA,0,2,3,1,NA,2,NA,20,0.47,0.11,33.53,4.81,16.02,NA,NA
"North Carolina","2","22","Mech","pre",560,34.22,27.9,80,5.77,67.29,0,NA,120,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.89,2,11.08,NA,NA
"North Carolina","2","22","Mech","post",440,31.84,30.35,40,3.66,68.31,2000,NA,340,NA,47,0,8,15,NA,2,NA,14,0.88,0.2,27.73,10.41,4.6,NA,NA
"North Carolina","2","22","Mech+Fire","pre",540,22.81,23.19,140,20.57,71.19,4000,NA,820,NA,3,0,5,28,NA,3,NA,22,1.29,0.34,15.99,3.07,3.34,NA,NA
"North Carolina","2","22","Mech+Fire","post",40,6.77,46.44,60,3.93,98.08,33000,NA,9640,NA,58,3,11,17,NA,3,NA,26,1.36,0.31,9.36,4.98,30.57,NA,NA
"North Carolina","2","26","Fire","pre",520,21.98,23.2,20,1.52,60.72,0,NA,360,NA,29,0,7,25,NA,1,NA,7,0.61,0.13,17.11,6.91,2.55,NA,NA
"North Carolina","2","26","Fire","post",320,14.44,23.97,60,4.27,55.16,2000,NA,60,NA,0,0,10,38,NA,1,NA,10,0.69,0.13,20.55,11.1,19.46,NA,NA
"North Carolina","2","26","Control","pre",660,31.71,24.73,80,5.11,70.88,500,NA,140,NA,14,0,0,19,NA,1,NA,15,0.5,0.1,17.24,4.48,2.52,NA,NA
"North Carolina","2","26","Control","post",720,33.05,24.18,20,1.43,77.73,0,NA,160,NA,24,0,2,15,NA,2,NA,12,0.4,0.08,26.87,19.34,5.17,NA,NA
"North Carolina","2","26","Mech","pre",800,24.03,19.56,160,13.61,62.38,500,NA,520,NA,52,0,1,11,NA,0,NA,8,0.37,0.08,26.45,4.1,16.72,NA,NA
"North Carolina","2","26","Mech","post",700,23.52,20.69,60,4.67,60.63,500,NA,240,NA,30,0,4,67,NA,1,NA,6,0.94,0.18,17.58,9.28,22.3,NA,NA
"North Carolina","2","26","Mech+Fire","pre",560,18.65,20.59,20,1.3,51.54,1500,NA,960,NA,9,1,7,42,NA,2,NA,15,1.05,0.22,15.74,3.19,1.88,NA,NA
"North Carolina","2","26","Mech+Fire","post",120,4.49,21.81,60,5.86,100,18500,NA,4800,NA,25,2,12,15,NA,1,NA,29,0.72,0.14,19.13,17.78,3.89,NA,NA
"North Carolina","2","30","Fire","pre",700,28.86,22.91,0,0,57.58,0,NA,340,NA,14,0,10,16,NA,1,NA,8,0.76,0.18,13.24,7.52,9.23,NA,NA
"North Carolina","2","30","Fire","post",640,22.8,21.3,20,0.22,72.61,0,NA,40,NA,0,0,10,13,NA,1,NA,11,0.67,0.15,22.02,13.33,2.04,NA,NA
"North Carolina","2","30","Control","pre",280,17.92,28.55,100,17.76,63.81,0,NA,100,NA,43,2,3,3,NA,2,NA,27,0.64,0.15,23.26,1.69,3.33,NA,NA
"North Carolina","2","30","Control","post",320,20.95,28.87,0,0,67.36,0,NA,200,NA,10,3,5,4,NA,2,NA,31,0.7,0.15,31.56,12.9,6.5,NA,NA
"North Carolina","2","30","Mech","pre",1000,33.24,20.57,0,0,64.42,0,NA,180,NA,9,0,1,14,NA,1,NA,13,0.51,0.12,9.02,0.24,3.63,NA,NA
"North Carolina","2","30","Mech","post",780,31.71,22.75,40,3.36,71.55,0,NA,40,NA,11,1,2,18,NA,2,NA,10,0.56,0.12,18.35,10.91,18.06,NA,NA
"North Carolina","2","30","Mech+Fire","pre",300,16.34,26.33,60,3.87,47.91,500,NA,80,NA,54,1,10,9,NA,0,NA,20,0.89,0.21,13.28,10.85,7.6,NA,NA
"North Carolina","2","30","Mech+Fire","post",120,8.16,29.42,40,10.3,57.6,0,NA,320,NA,1,3,17,21,NA,3,NA,30,1.34,0.29,11.3,6.03,12.62,NA,NA
"North Carolina","2","34","Fire","pre",440,29.22,29.08,60,5.48,83.67,0,NA,560,NA,2,0,0,15,NA,1,NA,7,0.37,0.08,31.18,7.25,19.44,NA,NA
"North Carolina","2","34","Fire","post",360,26.53,30.63,0,0,91.71,4500,NA,80,NA,1,0,0,35,NA,2,NA,7,0.43,0.09,26.31,19.05,15.94,NA,NA
"North Carolina","2","34","Control","pre",700,30.62,23.6,180,11.46,93.57,0,NA,120,NA,11,3,2,5,NA,3,NA,27,0.6,0.13,14.95,4.94,31.98,NA,NA
"North Carolina","2","34","Control","post",620,29.05,24.42,60,5.53,88.42,500,NA,120,NA,15,2,2,5,NA,3,NA,22,0.45,0.09,26.4,5.33,37.08,NA,NA
"North Carolina","2","34","Mech","pre",720,22.94,20.14,60,3.25,68.67,0,NA,120,NA,37,0,0,21,NA,1,NA,6,0.57,0.12,17.89,6.56,12.7,NA,NA
"North Carolina","2","34","Mech","post",520,20.48,22.4,100,6.13,71.85,0,NA,160,NA,17,0,0,40,NA,2,NA,4,0.61,0.12,21.71,11.99,5.89,NA,NA
"North Carolina","2","34","Mech+Fire","pre",540,18.02,20.61,40,3.18,74.3,0,NA,660,NA,65,0,18,25,NA,2,NA,9,0.93,0.2,17.89,2.68,2.35,NA,NA
"North Carolina","2","34","Mech+Fire","post",460,15.86,20.95,80,5.39,75.73,1000,NA,140,NA,0,0,16,30,NA,2,NA,11,0.99,0.2,13.5,6.68,8.89,NA,NA
"North Carolina","2","38","Fire","pre",560,18.06,20.26,140,9.73,82.61,0,NA,840,NA,12,0,2,23,NA,1,NA,9,0.49,0.1,32.68,5.56,1.06,NA,NA
"North Carolina","2","38","Fire","post",320,15.79,25.07,20,0.55,100,0,NA,60,NA,1,0,1,22,NA,2,NA,10,0.53,0.11,17.8,8.93,24.85,NA,NA
"North Carolina","2","38","Control","pre",640,35.48,26.57,20,8.58,48.05,0,NA,60,NA,30,1,21,5,NA,1,NA,27,0.67,0.14,18.15,4.9,0,NA,NA
"North Carolina","2","38","Control","post",560,34.39,27.96,0,0,49.72,0,NA,40,NA,21,8,13,3,NA,2,NA,19,0.6,0.12,20.13,7.18,14.62,NA,NA
"North Carolina","2","38","Mech","pre",700,26.5,21.96,80,8.21,78.64,1000,NA,500,NA,41,0,11,22,NA,1,NA,9,0.65,0.14,21.58,1.79,0,NA,NA
"North Carolina","2","38","Mech","post",600,28.7,24.68,0,0,81.05,500,NA,260,NA,43,0,16,30,NA,1,NA,10,0.78,0.16,20.89,6,5.99,NA,NA
"North Carolina","2","38","Mech+Fire","pre",520,26.54,25.49,60,10.48,54.22,0,NA,40,NA,15,0,13,14,NA,2,NA,19,0.76,0.16,30.02,2.96,8.4,NA,NA
"North Carolina","2","38","Mech+Fire","post",340,27.4,32.03,0,0,65.58,2500,NA,20,NA,0,2,31,13,NA,1,NA,24,0.94,0.19,14.61,5.97,8.38,NA,NA
"North Carolina","3","2","Fire","pre",760,28.14,21.71,60,4.2,9.29,0,NA,80,NA,10,0,0,9,NA,1,NA,5,0.39,0.09,18.7,14.92,11.93,NA,NA
"North Carolina","3","2","Fire","post",660,27.28,22.94,40,1.31,19.68,0,NA,80,NA,0,1,0,4,NA,1,NA,8,0.3,0.07,17.58,8.89,3.77,NA,NA
"North Carolina","3","2","Control","pre",420,21.99,25.82,40,7.27,59.8,0,NA,160,NA,3,0,0,4,NA,1,NA,5,0.29,0.07,19.18,12.03,4.89,NA,NA
"North Carolina","3","2","Control","post",480,19.07,22.49,20,0.43,55.04,0,NA,180,NA,10,0,0,4,NA,1,NA,6,0.28,0.07,21.97,4.34,9.51,NA,NA
"North Carolina","3","2","Mech","pre",580,23.68,22.8,60,7.15,47.02,500,NA,120,NA,7,0,0,20,NA,1,NA,6,0.55,0.13,27.52,15.36,1.3,NA,NA
"North Carolina","3","2","Mech","post",640,27.07,23.21,20,1.51,45.21,1500,NA,180,NA,12,0,0,18,NA,1,NA,4,0.58,0.14,22.65,6.24,0,NA,NA
"North Carolina","3","2","Mech+Fire","pre",300,11.75,22.33,80,7.46,62.96,0,NA,220,NA,153,0,0,32,NA,2,NA,7,0.63,0.15,19,9.13,102.27,NA,NA
"North Carolina","3","2","Mech+Fire","post",60,9.19,44.16,0,0,100,11500,NA,1980,NA,30,1,2,36,NA,0,NA,16,1.14,0.27,10.48,8.88,27.88,NA,NA
"North Carolina","3","6","Fire","pre",920,35,22.01,100,5.25,0,0,NA,80,NA,14,0,0,5,NA,0,NA,3,0.27,0.07,19.6,10.07,0,NA,NA
"North Carolina","3","6","Fire","post",680,28.84,23.24,120,6.89,0,0,NA,0,NA,0,0,0,3,NA,0,NA,4,0.21,0.05,18.1,12.64,6.37,NA,NA
"North Carolina","3","6","Control","pre",760,33.29,23.62,80,6.92,78.11,0,NA,100,NA,189,0,0,38,NA,0,NA,4,0.74,0.18,19.6,8.06,14.07,NA,NA
"North Carolina","3","6","Control","post",820,33.16,22.69,0,0,76.22,0,NA,60,NA,166,0,0,30,NA,0,NA,4,0.64,0.16,25.75,37.21,23.43,NA,NA
"North Carolina","3","6","Mech","pre",340,32.54,34.91,60,20.69,78.33,500,NA,180,NA,7,0,0,2,NA,0,NA,7,0.22,0.05,29.02,3.19,58.27,NA,NA
"North Carolina","3","6","Mech","post",260,22.32,33.06,40,6.7,67.82,0,NA,300,NA,23,0,0,1,NA,0,NA,8,0.18,0.05,25.06,13.63,51.21,NA,NA
"North Carolina","3","6","Mech+Fire","pre",680,27.95,22.88,60,4.13,65.24,0,NA,100,NA,15,0,0,7,NA,1,NA,8,0.4,0.1,26.14,13.62,20.17,NA,NA
"North Carolina","3","6","Mech+Fire","post",40,0.83,16.23,20,6.3,0,4000,NA,2220,NA,34,4,1,12,NA,2,NA,15,0.95,0.24,6.19,19.01,134.89,NA,NA
"North Carolina","3","10","Fire","pre",700,38.83,26.58,100,4.34,0,500,NA,20,NA,36,0,1,6,NA,1,NA,8,0.54,0.15,20.29,1.95,11.62,NA,NA
"North Carolina","3","10","Fire","post",600,33.43,26.64,60,4.05,0,0,NA,80,NA,3,0,0,7,NA,2,NA,11,0.51,0.13,11.99,8.74,14.42,NA,NA
"North Carolina","3","10","Control","pre",520,40.18,31.37,20,0.48,78.46,0,NA,100,NA,0,0,0,9,NA,0,NA,6,0.58,0.16,24.08,4.82,0,NA,NA
"North Carolina","3","10","Control","post",540,37.58,29.77,20,6.85,81.58,0,NA,80,NA,4,0,0,4,NA,1,NA,6,0.34,0.09,17.79,8.42,0,NA,NA
"North Carolina","3","10","Mech","pre",480,35.22,30.56,0,0,10.64,1000,NA,40,NA,15,5,2,8,NA,1,NA,29,1.24,0.34,19.27,8.58,0,NA,NA
"North Carolina","3","10","Mech","post",380,32.82,33.16,20,4.36,12.53,3500,NA,540,NA,17,5,3,7,NA,1,NA,22,1.04,0.26,17.29,4.45,10.35,NA,NA
"North Carolina","3","10","Mech+Fire","pre",520,16.65,20.19,120,23.01,57.97,0,NA,40,NA,25,0,0,6,NA,1,NA,6,0.47,0.13,29.93,5.97,3.46,NA,NA
"North Carolina","3","10","Mech+Fire","post",100,7.98,31.88,20,1.12,84.54,2500,NA,480,NA,9,5,6,11,NA,3,NA,22,1.4,0.35,13.8,16.23,107.45,NA,NA
"North Carolina","3","14","Fire","pre",400,21.66,26.26,80,2.71,64.7,0,NA,40,NA,17,1,0,8,NA,0,NA,14,0.43,0.1,23.74,2.74,3.51,NA,NA
"North Carolina","3","14","Fire","post",140,9.58,29.52,80,5.73,70.85,5500,NA,40,NA,2,3,2,13,NA,0,NA,13,0.59,0.12,18.52,8.29,65.65,NA,NA
"North Carolina","3","14","Control","pre",640,15.97,17.82,240,47.94,41.16,500,NA,80,NA,11,0,0,23,NA,1,NA,7,0.59,0.13,27.78,3.97,4.35,NA,NA
"North Carolina","3","14","Control","post",700,17.23,17.7,80,8.74,42.39,500,NA,420,NA,40,0,0,16,NA,1,NA,6,0.43,0.09,23.51,10.03,27.15,NA,NA
"North Carolina","3","14","Mech","pre",500,25.28,25.37,20,1.79,79.88,0,NA,100,NA,59,1,1,36,NA,1,NA,14,0.91,0.2,36.33,7.84,0.83,NA,NA
"North Carolina","3","14","Mech","post",400,23.38,27.28,60,6.44,78.82,0,NA,40,NA,76,1,2,53,NA,1,NA,14,0.85,0.18,37.49,8.71,4.45,NA,NA
"North Carolina","3","14","Mech+Fire","pre",400,23.88,27.57,60,17.2,74.12,0,NA,40,NA,204,0,0,14,NA,0,NA,8,0.34,0.08,8.6,6.81,9.8,NA,NA
"North Carolina","3","14","Mech+Fire","post",100,12.45,39.81,0,0,82,2000,NA,740,NA,20,2,6,12,NA,1,NA,23,0.7,0.15,9.37,4.82,110.02,NA,NA
"North Carolina","3","18","Fire","pre",660,36.94,26.69,80,3.15,39.86,500,NA,20,NA,6,0,0,1,NA,0,NA,7,0.26,0.08,13.54,4.13,7.73,NA,NA
"North Carolina","3","18","Fire","post",420,26.88,28.55,20,0.37,57.37,500,NA,0,NA,0,1,0,1,NA,1,NA,9,0.38,0.11,17.28,4.97,5.63,NA,NA
"North Carolina","3","18","Control","pre",540,21.52,22.53,100,12.72,61.74,0,NA,20,NA,8,0,0,9,NA,0,NA,4,0.61,0.18,19.44,11.96,19.97,NA,NA
"North Carolina","3","18","Control","post",600,22.31,21.76,20,0.39,60.68,1000,NA,20,NA,23,0,0,6,NA,0,NA,3,0.51,0.15,16.25,3.12,46.83,NA,NA
"North Carolina","3","18","Mech","pre",660,26.15,22.46,60,10.2,76.81,500,NA,40,NA,2,0,0,9,NA,0,NA,6,0.66,0.19,17.67,5.84,27.43,NA,NA
"North Carolina","3","18","Mech","post",500,21.61,23.46,40,8.55,82.54,0,NA,60,NA,1,0,0,9,NA,1,NA,6,0.73,0.21,23.17,15.72,9.35,NA,NA
"North Carolina","3","18","Mech+Fire","pre",600,26.95,23.92,60,6.13,78.02,0,NA,180,NA,6,0,0,10,NA,1,NA,4,0.66,0.19,15.39,6.41,0.91,NA,NA
"North Carolina","3","18","Mech+Fire","post",400,23.45,27.32,40,1.62,80.74,0,NA,440,NA,24,0,0,11,NA,1,NA,9,0.79,0.23,6.62,4.27,17.14,NA,NA
"North Carolina","3","22","Fire","pre",420,26.15,28.15,0,0,53.35,0,NA,40,NA,7,2,8,1,NA,1,NA,22,0.68,0.17,15.48,4.76,8.07,NA,NA
"North Carolina","3","22","Fire","post",480,24.9,25.7,40,3.38,55.18,0,NA,0,NA,0,3,17,1,NA,0,NA,22,0.58,0.12,21.93,9.92,4.06,NA,NA
"North Carolina","3","22","Control","pre",420,25.22,27.65,20,1.52,81.88,0,NA,380,NA,34,0,0,14,NA,1,NA,9,0.61,0.15,28.98,9.42,19,NA,NA
"North Carolina","3","22","Control","post",420,20.75,25.08,20,1.6,76.79,2000,NA,80,NA,45,0,0,15,NA,0,NA,7,0.41,0.09,38.49,8.49,10.19,NA,NA
"North Carolina","3","22","Mech","pre",600,33.74,26.76,40,5.4,82.18,0,NA,0,NA,234,0,0,14,NA,0,NA,8,0.58,0.14,18.15,5.24,31.45,NA,NA
"North Carolina","3","22","Mech","post",540,31.54,27.27,40,6.4,83.85,0,NA,0,NA,17,0,1,29,NA,0,NA,9,0.61,0.13,23.6,9.14,9.36,NA,NA
"North Carolina","3","22","Mech+Fire","pre",480,17.76,21.7,100,13.58,67.23,0,NA,40,NA,45,0,0,19,NA,0,NA,9,0.7,0.17,20.04,9.57,127.84,NA,NA
"North Carolina","3","22","Mech+Fire","post",20,2.16,37.05,0,0,100,4000,NA,1880,NA,62,3,3,36,NA,1,NA,22,1.13,0.24,21.15,22.25,96.03,NA,NA
"North Carolina","3","26","Fire","pre",760,31.85,23.1,40,3.29,76.96,0,NA,80,NA,14,0,0,25,NA,0,NA,7,0.63,0.14,14.61,9.77,12.01,NA,NA
"North Carolina","3","26","Fire","post",660,28.78,23.56,60,1.58,75.55,0,NA,20,NA,1,0,0,19,NA,0,NA,7,0.52,0.12,13.28,8.68,2.56,NA,NA
"North Carolina","3","26","Control","pre",460,24.49,26.04,0,0,76.74,500,NA,20,NA,60,0,4,9,NA,0,NA,12,0.6,0.14,16.77,10.96,5.11,NA,NA
"North Carolina","3","26","Control","post",480,24.27,25.37,0,0,78.18,1500,NA,40,NA,48,0,2,9,NA,0,NA,11,0.42,0.09,18.1,4.42,0,NA,NA
"North Carolina","3","26","Mech","pre",700,32.61,24.36,40,5.2,73.21,0,NA,160,NA,25,0,1,24,NA,1,NA,9,0.72,0.16,28.59,9.53,1.58,NA,NA
"North Carolina","3","26","Mech","post",660,28.7,23.53,60,2.77,70.37,0,NA,0,NA,10,0,0,29,NA,1,NA,9,0.72,0.16,24.12,11.23,38.68,NA,NA
"North Carolina","3","26","Mech+Fire","pre",460,37.38,32.17,40,7.4,77.32,0,NA,220,NA,20,4,5,5,NA,1,NA,39,0.9,0.21,9.02,14.35,31.22,NA,NA
"North Carolina","3","26","Mech+Fire","post",380,37.89,35.63,20,0.76,62.25,500,NA,120,NA,5,6,16,5,NA,3,NA,33,1.37,0.3,19.18,12.6,213.12,NA,NA
"North Carolina","3","30","Fire","pre",460,39.92,33.24,80,5.6,75.15,0,NA,20,NA,381,0,0,4,NA,0,NA,9,0.27,0.07,32.68,5.23,0,NA,NA
"North Carolina","3","30","Fire","post",440,38.37,33.32,20,9.63,76.68,0,NA,0,NA,295,0,0,0,NA,0,NA,5,0.09,0.02,23.04,13.43,2.9,NA,NA
"North Carolina","3","30","Control","pre",720,30.83,23.35,80,8.21,81.46,0,NA,100,NA,126,0,1,30,NA,1,NA,9,0.78,0.19,35.18,4.22,5.09,NA,NA
"North Carolina","3","30","Control","post",740,29.92,22.69,40,3.63,79.21,0,NA,20,NA,66,0,1,18,NA,1,NA,9,0.69,0.17,36.6,11.04,0.91,NA,NA
"North Carolina","3","30","Mech","pre",720,29.21,22.73,160,13.08,85.59,0,NA,0,NA,0,0,0,10,NA,0,NA,5,0.35,0.09,32.17,4.51,5.54,NA,NA
"North Carolina","3","30","Mech","post",600,28.26,24.49,60,4.21,85.13,0,NA,0,NA,1,0,0,8,NA,1,NA,3,0.33,0.08,21.02,7.69,2.94,NA,NA
